Counter,Epsilon,mA,Calculation
5193,15.6363636364,9.45454545455,None
5194,15.6363636364,9.54545454545,None
5195,15.6363636364,9.63636363636,None
5196,15.6363636364,9.72727272727,None
5197,15.6363636364,9.81818181818,None
5198,15.6363636364,9.90909090909,None
5199,15.6363636364,10.0,None
5200,15.7272727273,1.0,None
5201,15.7272727273,1.09090909091,None
5202,15.7272727273,1.18181818182,None
5203,15.7272727273,1.27272727273,None
5204,15.7272727273,1.36363636364,None
5205,15.7272727273,1.45454545455,None
5206,15.7272727273,1.54545454545,None
5207,15.7272727273,1.63636363636,None
5208,15.7272727273,1.72727272727,None
5209,15.7272727273,1.81818181818,None
5210,15.7272727273,1.90909090909,None
5211,15.7272727273,2.0,None
5212,15.7272727273,2.09090909091,None
5213,15.7272727273,2.18181818182,None
5214,15.7272727273,2.27272727273,None
5215,15.7272727273,2.36363636364,None
5216,15.7272727273,2.45454545455,None
5217,15.7272727273,2.54545454545,None
5218,15.7272727273,2.63636363636,None
5219,15.7272727273,2.72727272727,None
5220,15.7272727273,2.81818181818,None
5221,15.7272727273,2.90909090909,None
5222,15.7272727273,3.0,None
5223,15.7272727273,3.09090909091,None
5224,15.7272727273,3.18181818182,None
5225,15.7272727273,3.27272727273,None
5226,15.7272727273,3.36363636364,None
5227,15.7272727273,3.45454545455,None
5228,15.7272727273,3.54545454545,None
5229,15.7272727273,3.63636363636,None
5230,15.7272727273,3.72727272727,None
5231,15.7272727273,3.81818181818,None
5232,15.7272727273,3.90909090909,None
5233,15.7272727273,4.0,None
5234,15.7272727273,4.09090909091,None
5235,15.7272727273,4.18181818182,None
5236,15.7272727273,4.27272727273,None
5237,15.7272727273,4.36363636364,None
5238,15.7272727273,4.45454545455,None
5239,15.7272727273,4.54545454545,None
5240,15.7272727273,4.63636363636,None
5241,15.7272727273,4.72727272727,None
5242,15.7272727273,4.81818181818,None
5243,15.7272727273,4.90909090909,None
5244,15.7272727273,5.0,None
5245,15.7272727273,5.09090909091,None
5246,15.7272727273,5.18181818182,None
5247,15.7272727273,5.27272727273,None
5248,15.7272727273,5.36363636364,None
5249,15.7272727273,5.45454545455,None
5250,15.7272727273,5.54545454545,None
5251,15.7272727273,5.63636363636,None
5252,15.7272727273,5.72727272727,None
5253,15.7272727273,5.81818181818,None
5254,15.7272727273,5.90909090909,None
5255,15.7272727273,6.0,None
5256,15.7272727273,6.09090909091,None
5257,15.7272727273,6.18181818182,None
5258,15.7272727273,6.27272727273,None
5259,15.7272727273,6.36363636364,None
5260,15.7272727273,6.45454545455,None
5261,15.7272727273,6.54545454545,None
5262,15.7272727273,6.63636363636,None
5263,15.7272727273,6.72727272727,None
5264,15.7272727273,6.81818181818,None
5265,15.7272727273,6.90909090909,None
5266,15.7272727273,7.0,None
5267,15.7272727273,7.09090909091,None
5268,15.7272727273,7.18181818182,None
5269,15.7272727273,7.27272727273,None
5270,15.7272727273,7.36363636364,None
5271,15.7272727273,7.45454545455,None
5272,15.7272727273,7.54545454545,None
5273,15.7272727273,7.63636363636,None
5274,15.7272727273,7.72727272727,None
5275,15.7272727273,7.81818181818,None
5276,15.7272727273,7.90909090909,None
5277,15.7272727273,8.0,None
5278,15.7272727273,8.09090909091,None
5279,15.7272727273,8.18181818182,None
5280,15.7272727273,8.27272727273,None
5281,15.7272727273,8.36363636364,None
5282,15.7272727273,8.45454545455,None
5283,15.7272727273,8.54545454545,None
5284,15.7272727273,8.63636363636,None
5285,15.7272727273,8.72727272727,None
5286,15.7272727273,8.81818181818,None
5287,15.7272727273,8.90909090909,None
5288,15.7272727273,9.0,None
5289,15.7272727273,9.09090909091,None
5290,15.7272727273,9.18181818182,None
5291,15.7272727273,9.27272727273,None
5292,15.7272727273,9.36363636364,None
5293,15.7272727273,9.45454545455,None
5294,15.7272727273,9.54545454545,None
5295,15.7272727273,9.63636363636,None
5296,15.7272727273,9.72727272727,None
5297,15.7272727273,9.81818181818,None
5298,15.7272727273,9.90909090909,None
5299,15.7272727273,10.0,None
5300,15.8181818182,1.0,None
5301,15.8181818182,1.09090909091,None
5302,15.8181818182,1.18181818182,None
5303,15.8181818182,1.27272727273,None
5304,15.8181818182,1.36363636364,None
5305,15.8181818182,1.45454545455,None
5306,15.8181818182,1.54545454545,None
5307,15.8181818182,1.63636363636,None
5308,15.8181818182,1.72727272727,None
5309,15.8181818182,1.81818181818,None
5310,15.8181818182,1.90909090909,None
5311,15.8181818182,2.0,None
5312,15.8181818182,2.09090909091,None
5313,15.8181818182,2.18181818182,None
5314,15.8181818182,2.27272727273,None
5315,15.8181818182,2.36363636364,None
5316,15.8181818182,2.45454545455,None
5317,15.8181818182,2.54545454545,None
5318,15.8181818182,2.63636363636,None
5319,15.8181818182,2.72727272727,None
5320,15.8181818182,2.81818181818,None
5321,15.8181818182,2.90909090909,None
5322,15.8181818182,3.0,None
5323,15.8181818182,3.09090909091,None
5324,15.8181818182,3.18181818182,None
5325,15.8181818182,3.27272727273,None
5326,15.8181818182,3.36363636364,None
5327,15.8181818182,3.45454545455,None
5328,15.8181818182,3.54545454545,None
5329,15.8181818182,3.63636363636,None
5330,15.8181818182,3.72727272727,None
5331,15.8181818182,3.81818181818,None
5332,15.8181818182,3.90909090909,None
5333,15.8181818182,4.0,None
5334,15.8181818182,4.09090909091,None
5335,15.8181818182,4.18181818182,None
5336,15.8181818182,4.27272727273,None
5337,15.8181818182,4.36363636364,None
5338,15.8181818182,4.45454545455,None
5339,15.8181818182,4.54545454545,None
5340,15.8181818182,4.63636363636,None
5341,15.8181818182,4.72727272727,None
5342,15.8181818182,4.81818181818,None
5343,15.8181818182,4.90909090909,None
5344,15.8181818182,5.0,None
5345,15.8181818182,5.09090909091,None
5346,15.8181818182,5.18181818182,None
5347,15.8181818182,5.27272727273,None
5348,15.8181818182,5.36363636364,None
5349,15.8181818182,5.45454545455,None
5350,15.8181818182,5.54545454545,None
5351,15.8181818182,5.63636363636,None
5352,15.8181818182,5.72727272727,None
5353,15.8181818182,5.81818181818,None
5354,15.8181818182,5.90909090909,None
5355,15.8181818182,6.0,None
5356,15.8181818182,6.09090909091,None
5357,15.8181818182,6.18181818182,None
5358,15.8181818182,6.27272727273,None
5359,15.8181818182,6.36363636364,None
5360,15.8181818182,6.45454545455,None
5361,15.8181818182,6.54545454545,None
5362,15.8181818182,6.63636363636,None
5363,15.8181818182,6.72727272727,None
5364,15.8181818182,6.81818181818,None
5365,15.8181818182,6.90909090909,None
5366,15.8181818182,7.0,None
5367,15.8181818182,7.09090909091,None
5368,15.8181818182,7.18181818182,None
5369,15.8181818182,7.27272727273,None
5370,15.8181818182,7.36363636364,None
5371,15.8181818182,7.45454545455,None
5372,15.8181818182,7.54545454545,None
5373,15.8181818182,7.63636363636,None
5374,15.8181818182,7.72727272727,None
5375,15.8181818182,7.81818181818,None
5376,15.8181818182,7.90909090909,None
5377,15.8181818182,8.0,None
5378,15.8181818182,8.09090909091,None
5379,15.8181818182,8.18181818182,None
5380,15.8181818182,8.27272727273,None
5381,15.8181818182,8.36363636364,None
5382,15.8181818182,8.45454545455,None
5383,15.8181818182,8.54545454545,None
5384,15.8181818182,8.63636363636,None
5385,15.8181818182,8.72727272727,None
5386,15.8181818182,8.81818181818,None
5387,15.8181818182,8.90909090909,None
5388,15.8181818182,9.0,None
5389,15.8181818182,9.09090909091,None
5390,15.8181818182,9.18181818182,None
5391,15.8181818182,9.27272727273,None
5392,15.8181818182,9.36363636364,None
5393,15.8181818182,9.45454545455,None
5394,15.8181818182,9.54545454545,None
5395,15.8181818182,9.63636363636,None
5396,15.8181818182,9.72727272727,None
5397,15.8181818182,9.81818181818,None
5398,15.8181818182,9.90909090909,None
5399,15.8181818182,10.0,None
5400,15.9090909091,1.0,None
5401,15.9090909091,1.09090909091,None
5402,15.9090909091,1.18181818182,None
5403,15.9090909091,1.27272727273,None
5404,15.9090909091,1.36363636364,None
5405,15.9090909091,1.45454545455,None
5406,15.9090909091,1.54545454545,None
5407,15.9090909091,1.63636363636,None
5408,15.9090909091,1.72727272727,None
5409,15.9090909091,1.81818181818,None
5410,15.9090909091,1.90909090909,None
5411,15.9090909091,2.0,None
5412,15.9090909091,2.09090909091,None
5413,15.9090909091,2.18181818182,None
5414,15.9090909091,2.27272727273,None
5415,15.9090909091,2.36363636364,None
5416,15.9090909091,2.45454545455,None
5417,15.9090909091,2.54545454545,None
5418,15.9090909091,2.63636363636,None
5419,15.9090909091,2.72727272727,None
5420,15.9090909091,2.81818181818,None
5421,15.9090909091,2.90909090909,None
5422,15.9090909091,3.0,None
5423,15.9090909091,3.09090909091,None
5424,15.9090909091,3.18181818182,None
5425,15.9090909091,3.27272727273,None
5426,15.9090909091,3.36363636364,None
5427,15.9090909091,3.45454545455,None
5428,15.9090909091,3.54545454545,None
5429,15.9090909091,3.63636363636,None
5430,15.9090909091,3.72727272727,None
5431,15.9090909091,3.81818181818,None
5432,15.9090909091,3.90909090909,None
5433,15.9090909091,4.0,None
5434,15.9090909091,4.09090909091,None
5435,15.9090909091,4.18181818182,None
5436,15.9090909091,4.27272727273,None
5437,15.9090909091,4.36363636364,None
5438,15.9090909091,4.45454545455,None
5439,15.9090909091,4.54545454545,None
5440,15.9090909091,4.63636363636,None
5441,15.9090909091,4.72727272727,None
5442,15.9090909091,4.81818181818,None
5443,15.9090909091,4.90909090909,None
5444,15.9090909091,5.0,None
5445,15.9090909091,5.09090909091,None
5446,15.9090909091,5.18181818182,None
5447,15.9090909091,5.27272727273,None
5448,15.9090909091,5.36363636364,None
5449,15.9090909091,5.45454545455,None
5450,15.9090909091,5.54545454545,None
5451,15.9090909091,5.63636363636,None
5452,15.9090909091,5.72727272727,None
5453,15.9090909091,5.81818181818,None
5454,15.9090909091,5.90909090909,None
5455,15.9090909091,6.0,None
5456,15.9090909091,6.09090909091,None
5457,15.9090909091,6.18181818182,None
5458,15.9090909091,6.27272727273,None
5459,15.9090909091,6.36363636364,None
5460,15.9090909091,6.45454545455,None
5461,15.9090909091,6.54545454545,None
5462,15.9090909091,6.63636363636,None
5463,15.9090909091,6.72727272727,None
5464,15.9090909091,6.81818181818,None
5465,15.9090909091,6.90909090909,None
5466,15.9090909091,7.0,None
5467,15.9090909091,7.09090909091,None
5468,15.9090909091,7.18181818182,None
5469,15.9090909091,7.27272727273,None
5470,15.9090909091,7.36363636364,None
5471,15.9090909091,7.45454545455,None
5472,15.9090909091,7.54545454545,None
5473,15.9090909091,7.63636363636,None
5474,15.9090909091,7.72727272727,None
5475,15.9090909091,7.81818181818,None
5476,15.9090909091,7.90909090909,None
5477,15.9090909091,8.0,None
5478,15.9090909091,8.09090909091,None
5479,15.9090909091,8.18181818182,None
5480,15.9090909091,8.27272727273,None
5481,15.9090909091,8.36363636364,None
5482,15.9090909091,8.45454545455,None
5483,15.9090909091,8.54545454545,None
5484,15.9090909091,8.63636363636,None
5485,15.9090909091,8.72727272727,None
5486,15.9090909091,8.81818181818,None
5487,15.9090909091,8.90909090909,None
5488,15.9090909091,9.0,None
5489,15.9090909091,9.09090909091,None
5490,15.9090909091,9.18181818182,None
5491,15.9090909091,9.27272727273,None
5492,15.9090909091,9.36363636364,None
5493,15.9090909091,9.45454545455,None
5494,15.9090909091,9.54545454545,None
5495,15.9090909091,9.63636363636,None
5496,15.9090909091,9.72727272727,None
5497,15.9090909091,9.81818181818,None
5498,15.9090909091,9.90909090909,None
5499,15.9090909091,10.0,None
5500,16.0,1.0,None
5501,16.0,1.09090909091,None
5502,16.0,1.18181818182,None
5503,16.0,1.27272727273,None
5504,16.0,1.36363636364,None
5505,16.0,1.45454545455,None
5506,16.0,1.54545454545,None
5507,16.0,1.63636363636,None
5508,16.0,1.72727272727,None
5509,16.0,1.81818181818,None
5510,16.0,1.90909090909,None
5511,16.0,2.0,None
5512,16.0,2.09090909091,None
5513,16.0,2.18181818182,None
5514,16.0,2.27272727273,None
5515,16.0,2.36363636364,None
5516,16.0,2.45454545455,None
5517,16.0,2.54545454545,None
5518,16.0,2.63636363636,None
5519,16.0,2.72727272727,None
5520,16.0,2.81818181818,None
5521,16.0,2.90909090909,None
5522,16.0,3.0,None
5523,16.0,3.09090909091,None
5524,16.0,3.18181818182,None
5525,16.0,3.27272727273,None
5526,16.0,3.36363636364,None
5527,16.0,3.45454545455,None
5528,16.0,3.54545454545,None
5529,16.0,3.63636363636,None
5530,16.0,3.72727272727,None
5531,16.0,3.81818181818,None
5532,16.0,3.90909090909,None
5533,16.0,4.0,None
5534,16.0,4.09090909091,None
5535,16.0,4.18181818182,None
5536,16.0,4.27272727273,None
5537,16.0,4.36363636364,None
5538,16.0,4.45454545455,None
5539,16.0,4.54545454545,None
5540,16.0,4.63636363636,None
5541,16.0,4.72727272727,None
5542,16.0,4.81818181818,None
5543,16.0,4.90909090909,None
5544,16.0,5.0,None
5545,16.0,5.09090909091,None
5546,16.0,5.18181818182,None
5547,16.0,5.27272727273,None
5548,16.0,5.36363636364,None
5549,16.0,5.45454545455,None
5550,16.0,5.54545454545,None
5551,16.0,5.63636363636,None
5552,16.0,5.72727272727,None
5553,16.0,5.81818181818,None
5554,16.0,5.90909090909,None
5555,16.0,6.0,None
5556,16.0,6.09090909091,None
5557,16.0,6.18181818182,None
5558,16.0,6.27272727273,None
5559,16.0,6.36363636364,None
5560,16.0,6.45454545455,None
5561,16.0,6.54545454545,None
5562,16.0,6.63636363636,None
5563,16.0,6.72727272727,None
5564,16.0,6.81818181818,None
5565,16.0,6.90909090909,None
5566,16.0,7.0,None
5567,16.0,7.09090909091,None
5568,16.0,7.18181818182,None
5569,16.0,7.27272727273,None
5570,16.0,7.36363636364,None
5571,16.0,7.45454545455,None
5572,16.0,7.54545454545,None
5573,16.0,7.63636363636,None
5574,16.0,7.72727272727,None
5575,16.0,7.81818181818,None
5576,16.0,7.90909090909,None
5577,16.0,8.0,None
5578,16.0,8.09090909091,None
5579,16.0,8.18181818182,None
5580,16.0,8.27272727273,None
5581,16.0,8.36363636364,None
5582,16.0,8.45454545455,None
5583,16.0,8.54545454545,None
5584,16.0,8.63636363636,None
5585,16.0,8.72727272727,None
5586,16.0,8.81818181818,None
5587,16.0,8.90909090909,None
5588,16.0,9.0,None
5589,16.0,9.09090909091,None
5590,16.0,9.18181818182,None
5591,16.0,9.27272727273,None
5592,16.0,9.36363636364,None
5593,16.0,9.45454545455,None
5594,16.0,9.54545454545,None
5595,16.0,9.63636363636,None
5596,16.0,9.72727272727,None
5597,16.0,9.81818181818,None
5598,16.0,9.90909090909,None
5599,16.0,10.0,None
5600,16.0909090909,1.0,None
5601,16.0909090909,1.09090909091,None
5602,16.0909090909,1.18181818182,None
5603,16.0909090909,1.27272727273,None
5604,16.0909090909,1.36363636364,None
5605,16.0909090909,1.45454545455,None
5606,16.0909090909,1.54545454545,None
5607,16.0909090909,1.63636363636,None
5608,16.0909090909,1.72727272727,None
5609,16.0909090909,1.81818181818,None
5610,16.0909090909,1.90909090909,None
5611,16.0909090909,2.0,None
5612,16.0909090909,2.09090909091,None
5613,16.0909090909,2.18181818182,None
5614,16.0909090909,2.27272727273,None
5615,16.0909090909,2.36363636364,None
5616,16.0909090909,2.45454545455,None
5617,16.0909090909,2.54545454545,None
5618,16.0909090909,2.63636363636,None
5619,16.0909090909,2.72727272727,None
5620,16.0909090909,2.81818181818,None
5621,16.0909090909,2.90909090909,None
5622,16.0909090909,3.0,None
5623,16.0909090909,3.09090909091,None
5624,16.0909090909,3.18181818182,None
5625,16.0909090909,3.27272727273,None
5626,16.0909090909,3.36363636364,None
5627,16.0909090909,3.45454545455,None
5628,16.0909090909,3.54545454545,None
5629,16.0909090909,3.63636363636,None
5630,16.0909090909,3.72727272727,None
5631,16.0909090909,3.81818181818,None
5632,16.0909090909,3.90909090909,None
5633,16.0909090909,4.0,None
5634,16.0909090909,4.09090909091,None
5635,16.0909090909,4.18181818182,None
5636,16.0909090909,4.27272727273,None
5637,16.0909090909,4.36363636364,None
5638,16.0909090909,4.45454545455,None
5639,16.0909090909,4.54545454545,None
5640,16.0909090909,4.63636363636,None
5641,16.0909090909,4.72727272727,None
5642,16.0909090909,4.81818181818,None
5643,16.0909090909,4.90909090909,None
5644,16.0909090909,5.0,None
5645,16.0909090909,5.09090909091,None
5646,16.0909090909,5.18181818182,None
5647,16.0909090909,5.27272727273,None
5648,16.0909090909,5.36363636364,None
5649,16.0909090909,5.45454545455,None
5650,16.0909090909,5.54545454545,None
5651,16.0909090909,5.63636363636,None
5652,16.0909090909,5.72727272727,None
5653,16.0909090909,5.81818181818,None
5654,16.0909090909,5.90909090909,None
5655,16.0909090909,6.0,None
5656,16.0909090909,6.09090909091,None
5657,16.0909090909,6.18181818182,None
5658,16.0909090909,6.27272727273,None
5659,16.0909090909,6.36363636364,None
5660,16.0909090909,6.45454545455,None
5661,16.0909090909,6.54545454545,None
5662,16.0909090909,6.63636363636,None
5663,16.0909090909,6.72727272727,None
5664,16.0909090909,6.81818181818,None
5665,16.0909090909,6.90909090909,None
5666,16.0909090909,7.0,None
5667,16.0909090909,7.09090909091,None
5668,16.0909090909,7.18181818182,None
5669,16.0909090909,7.27272727273,None
5670,16.0909090909,7.36363636364,None
5671,16.0909090909,7.45454545455,None
5672,16.0909090909,7.54545454545,None
5673,16.0909090909,7.63636363636,None
5674,16.0909090909,7.72727272727,None
5675,16.0909090909,7.81818181818,None
5676,16.0909090909,7.90909090909,None
5677,16.0909090909,8.0,None
5678,16.0909090909,8.09090909091,None
5679,16.0909090909,8.18181818182,None
5680,16.0909090909,8.27272727273,None
5681,16.0909090909,8.36363636364,None
5682,16.0909090909,8.45454545455,None
5683,16.0909090909,8.54545454545,None
5684,16.0909090909,8.63636363636,None
5685,16.0909090909,8.72727272727,None
5686,16.0909090909,8.81818181818,None
5687,16.0909090909,8.90909090909,None
5688,16.0909090909,9.0,None
5689,16.0909090909,9.09090909091,None
5690,16.0909090909,9.18181818182,None
5691,16.0909090909,9.27272727273,None
5692,16.0909090909,9.36363636364,None
5693,16.0909090909,9.45454545455,None
5694,16.0909090909,9.54545454545,None
5695,16.0909090909,9.63636363636,None
5696,16.0909090909,9.72727272727,None
5697,16.0909090909,9.81818181818,None
5698,16.0909090909,9.90909090909,None
5699,16.0909090909,10.0,None
5700,16.1818181818,1.0,None
5701,16.1818181818,1.09090909091,None
5702,16.1818181818,1.18181818182,None
5703,16.1818181818,1.27272727273,None
5704,16.1818181818,1.36363636364,None
5705,16.1818181818,1.45454545455,None
5706,16.1818181818,1.54545454545,None
5707,16.1818181818,1.63636363636,None
5708,16.1818181818,1.72727272727,None
5709,16.1818181818,1.81818181818,None
5710,16.1818181818,1.90909090909,None
5711,16.1818181818,2.0,None
5712,16.1818181818,2.09090909091,None
5713,16.1818181818,2.18181818182,None
5714,16.1818181818,2.27272727273,None
5715,16.1818181818,2.36363636364,None
5716,16.1818181818,2.45454545455,None
5717,16.1818181818,2.54545454545,None
5718,16.1818181818,2.63636363636,None
5719,16.1818181818,2.72727272727,None
5720,16.1818181818,2.81818181818,None
5721,16.1818181818,2.90909090909,None
5722,16.1818181818,3.0,None
5723,16.1818181818,3.09090909091,None
5724,16.1818181818,3.18181818182,None
5725,16.1818181818,3.27272727273,None
5726,16.1818181818,3.36363636364,None
5727,16.1818181818,3.45454545455,None
5728,16.1818181818,3.54545454545,None
5729,16.1818181818,3.63636363636,None
5730,16.1818181818,3.72727272727,None
5731,16.1818181818,3.81818181818,None
5732,16.1818181818,3.90909090909,None
5733,16.1818181818,4.0,None
5734,16.1818181818,4.09090909091,None
5735,16.1818181818,4.18181818182,None
5736,16.1818181818,4.27272727273,None
5737,16.1818181818,4.36363636364,None
5738,16.1818181818,4.45454545455,None
5739,16.1818181818,4.54545454545,None
5740,16.1818181818,4.63636363636,None
5741,16.1818181818,4.72727272727,None
5742,16.1818181818,4.81818181818,None
5743,16.1818181818,4.90909090909,None
5744,16.1818181818,5.0,None
5745,16.1818181818,5.09090909091,None
5746,16.1818181818,5.18181818182,None
5747,16.1818181818,5.27272727273,None
5748,16.1818181818,5.36363636364,None
5749,16.1818181818,5.45454545455,None
5750,16.1818181818,5.54545454545,None
5751,16.1818181818,5.63636363636,None
5752,16.1818181818,5.72727272727,None
5753,16.1818181818,5.81818181818,None
5754,16.1818181818,5.90909090909,None
5755,16.1818181818,6.0,None
5756,16.1818181818,6.09090909091,None
5757,16.1818181818,6.18181818182,None
5758,16.1818181818,6.27272727273,None
5759,16.1818181818,6.36363636364,None
5760,16.1818181818,6.45454545455,None
5761,16.1818181818,6.54545454545,None
5762,16.1818181818,6.63636363636,None
5763,16.1818181818,6.72727272727,None
5764,16.1818181818,6.81818181818,None
5765,16.1818181818,6.90909090909,None
5766,16.1818181818,7.0,None
5767,16.1818181818,7.09090909091,None
5768,16.1818181818,7.18181818182,None
5769,16.1818181818,7.27272727273,None
5770,16.1818181818,7.36363636364,None
5771,16.1818181818,7.45454545455,None
5772,16.1818181818,7.54545454545,None
5773,16.1818181818,7.63636363636,None
5774,16.1818181818,7.72727272727,None
5775,16.1818181818,7.81818181818,None
5776,16.1818181818,7.90909090909,None
5777,16.1818181818,8.0,None
5778,16.1818181818,8.09090909091,None
5779,16.1818181818,8.18181818182,None
5780,16.1818181818,8.27272727273,None
5781,16.1818181818,8.36363636364,None
5782,16.1818181818,8.45454545455,None
5783,16.1818181818,8.54545454545,None
5784,16.1818181818,8.63636363636,None
5785,16.1818181818,8.72727272727,None
5786,16.1818181818,8.81818181818,None
5787,16.1818181818,8.90909090909,None
5788,16.1818181818,9.0,None
5789,16.1818181818,9.09090909091,None
5790,16.1818181818,9.18181818182,None
5791,16.1818181818,9.27272727273,None
5792,16.1818181818,9.36363636364,None
5793,16.1818181818,9.45454545455,None
5794,16.1818181818,9.54545454545,None
5795,16.1818181818,9.63636363636,None
5796,16.1818181818,9.72727272727,None
5797,16.1818181818,9.81818181818,None
5798,16.1818181818,9.90909090909,None
5799,16.1818181818,10.0,None
5800,16.2727272727,1.0,None
5801,16.2727272727,1.09090909091,None
5802,16.2727272727,1.18181818182,None
5803,16.2727272727,1.27272727273,None
5804,16.2727272727,1.36363636364,None
5805,16.2727272727,1.45454545455,None
5806,16.2727272727,1.54545454545,None
5807,16.2727272727,1.63636363636,None
5808,16.2727272727,1.72727272727,None
5809,16.2727272727,1.81818181818,None
5810,16.2727272727,1.90909090909,None
5811,16.2727272727,2.0,None
5812,16.2727272727,2.09090909091,None
5813,16.2727272727,2.18181818182,None
5814,16.2727272727,2.27272727273,None
5815,16.2727272727,2.36363636364,None
5816,16.2727272727,2.45454545455,None
5817,16.2727272727,2.54545454545,None
5818,16.2727272727,2.63636363636,None
5819,16.2727272727,2.72727272727,None
5820,16.2727272727,2.81818181818,None
5821,16.2727272727,2.90909090909,None
5822,16.2727272727,3.0,None
5823,16.2727272727,3.09090909091,None
5824,16.2727272727,3.18181818182,None
5825,16.2727272727,3.27272727273,None
5826,16.2727272727,3.36363636364,None
5827,16.2727272727,3.45454545455,None
5828,16.2727272727,3.54545454545,None
5829,16.2727272727,3.63636363636,None
5830,16.2727272727,3.72727272727,None
5831,16.2727272727,3.81818181818,None
5832,16.2727272727,3.90909090909,None
5833,16.2727272727,4.0,None
5834,16.2727272727,4.09090909091,None
5835,16.2727272727,4.18181818182,None
5836,16.2727272727,4.27272727273,None
5837,16.2727272727,4.36363636364,None
5838,16.2727272727,4.45454545455,None
5839,16.2727272727,4.54545454545,None
5840,16.2727272727,4.63636363636,None
5841,16.2727272727,4.72727272727,None
5842,16.2727272727,4.81818181818,None
5843,16.2727272727,4.90909090909,None
5844,16.2727272727,5.0,None
5845,16.2727272727,5.09090909091,None
5846,16.2727272727,5.18181818182,None
5847,16.2727272727,5.27272727273,None
5848,16.2727272727,5.36363636364,None
5849,16.2727272727,5.45454545455,None
5850,16.2727272727,5.54545454545,None
5851,16.2727272727,5.63636363636,None
5852,16.2727272727,5.72727272727,None
5853,16.2727272727,5.81818181818,None
5854,16.2727272727,5.90909090909,None
5855,16.2727272727,6.0,None
5856,16.2727272727,6.09090909091,None
5857,16.2727272727,6.18181818182,None
5858,16.2727272727,6.27272727273,None
5859,16.2727272727,6.36363636364,None
5860,16.2727272727,6.45454545455,None
5861,16.2727272727,6.54545454545,None
5862,16.2727272727,6.63636363636,None
5863,16.2727272727,6.72727272727,None
5864,16.2727272727,6.81818181818,None
5865,16.2727272727,6.90909090909,None
5866,16.2727272727,7.0,None
5867,16.2727272727,7.09090909091,None
5868,16.2727272727,7.18181818182,None
5869,16.2727272727,7.27272727273,None
5870,16.2727272727,7.36363636364,None
5871,16.2727272727,7.45454545455,None
5872,16.2727272727,7.54545454545,None
5873,16.2727272727,7.63636363636,None
5874,16.2727272727,7.72727272727,None
5875,16.2727272727,7.81818181818,None
5876,16.2727272727,7.90909090909,None
5877,16.2727272727,8.0,None
5878,16.2727272727,8.09090909091,None
5879,16.2727272727,8.18181818182,None
5880,16.2727272727,8.27272727273,None
5881,16.2727272727,8.36363636364,None
5882,16.2727272727,8.45454545455,None
5883,16.2727272727,8.54545454545,None
5884,16.2727272727,8.63636363636,None
5885,16.2727272727,8.72727272727,None
5886,16.2727272727,8.81818181818,None
5887,16.2727272727,8.90909090909,None
5888,16.2727272727,9.0,None
5889,16.2727272727,9.09090909091,None
5890,16.2727272727,9.18181818182,None
5891,16.2727272727,9.27272727273,None
5892,16.2727272727,9.36363636364,None
5893,16.2727272727,9.45454545455,None
5894,16.2727272727,9.54545454545,None
5895,16.2727272727,9.63636363636,None
5896,16.2727272727,9.72727272727,None
5897,16.2727272727,9.81818181818,None
5898,16.2727272727,9.90909090909,None
5899,16.2727272727,10.0,None
5900,16.3636363636,1.0,None
5901,16.3636363636,1.09090909091,None
5902,16.3636363636,1.18181818182,None
5903,16.3636363636,1.27272727273,None
5904,16.3636363636,1.36363636364,None
5905,16.3636363636,1.45454545455,None
5906,16.3636363636,1.54545454545,None
5907,16.3636363636,1.63636363636,None
5908,16.3636363636,1.72727272727,None
5909,16.3636363636,1.81818181818,None
5910,16.3636363636,1.90909090909,None
5911,16.3636363636,2.0,None
5912,16.3636363636,2.09090909091,None
5913,16.3636363636,2.18181818182,None
5914,16.3636363636,2.27272727273,None
5915,16.3636363636,2.36363636364,None
5916,16.3636363636,2.45454545455,None
5917,16.3636363636,2.54545454545,None
5918,16.3636363636,2.63636363636,None
5919,16.3636363636,2.72727272727,None
5920,16.3636363636,2.81818181818,None
5921,16.3636363636,2.90909090909,None
5922,16.3636363636,3.0,None
5923,16.3636363636,3.09090909091,None
5924,16.3636363636,3.18181818182,None
5925,16.3636363636,3.27272727273,None
5926,16.3636363636,3.36363636364,None
5927,16.3636363636,3.45454545455,None
5928,16.3636363636,3.54545454545,None
5929,16.3636363636,3.63636363636,None
5930,16.3636363636,3.72727272727,None
5931,16.3636363636,3.81818181818,None
5932,16.3636363636,3.90909090909,None
5933,16.3636363636,4.0,None
5934,16.3636363636,4.09090909091,None
5935,16.3636363636,4.18181818182,None
5936,16.3636363636,4.27272727273,None
5937,16.3636363636,4.36363636364,None
5938,16.3636363636,4.45454545455,None
5939,16.3636363636,4.54545454545,None
5940,16.3636363636,4.63636363636,None
5941,16.3636363636,4.72727272727,None
5942,16.3636363636,4.81818181818,None
5943,16.3636363636,4.90909090909,None
5944,16.3636363636,5.0,None
5945,16.3636363636,5.09090909091,None
5946,16.3636363636,5.18181818182,None
5947,16.3636363636,5.27272727273,None
5948,16.3636363636,5.36363636364,None
5949,16.3636363636,5.45454545455,None
5950,16.3636363636,5.54545454545,None
5951,16.3636363636,5.63636363636,None
5952,16.3636363636,5.72727272727,None
5953,16.3636363636,5.81818181818,None
5954,16.3636363636,5.90909090909,None
5955,16.3636363636,6.0,None
